id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
518845,optima,35.0,femenino,casado,141223.0,1.0,613620.0,566417.0,47203.0,2.0,4.0,,31000.0,52.0,3.0,autoliquidable,8.24
426900,premier,49.0,femenino,divorciado,90907.0,2.0,181502.0,106632.0,74870.0,3.0,1.0,115403.39,144000.0,65.0,3.0,fiduciaria,11.49
615610,privada,46.0,masculino,soltero,65032.0,0.0,3633072.0,3129261.0,503811.0,3.0,7.0,79226.54,1002000.0,224.0,2.0,hipotecaria,5.43
145096,optima,38.0,masculino,casado,70045.0,17.0,709336.0,704133.0,5203.0,2.0,0.0,254183.63,290000.0,177.0,3.0,hipotecaria,7.41
194129,optima,44.0,femenino,casado,35447.0,0.0,203254.0,191799.0,11455.0,2.0,1.0,168285.07,399000.0,56.0,4.0,fiduciaria,12.92
455192,premier,40.0,masculino,casado,108446.0,7.0,260855.0,140570.0,120285.0,2.0,1.0,301266.91,178000.0,70.0,5.0,fiduciaria,10.83
154375,optima,36.0,femenino,divorciado,146859.0,1.0,1249097.0,1228222.0,20875.0,3.0,0.0,485965.01,153000.0,64.0,4.0,fiduciaria,14.86
664859,optima,32.0,masculino,viudo,212885.0,6.0,218853.0,196907.0,21946.0,2.0,2.0,912806.45,83000.0,41.0,4.0,fiduciaria,23.39
321937,optima,30.0,femenino,casado,,3.0,467153.0,448675.0,18478.0,1.0,0.0,3323373.98,145000.0,58.0,3.0,fiduciaria_prendas,8.59
542334,premier,39.0,femenino,soltero,92360.0,4.0,1443852.0,1411092.0,32760.0,3.0,3.0,2227717.11,250000.0,72.0,3.0,fiduciaria,11.82
125680,optima,47.0,femenino,divorciado,89312.0,0.0,209788.0,187336.0,22452.0,4.0,2.0,161881.82,186000.0,58.0,3.0,fiduciaria,19.78
136884,optima,42.0,masculino,viudo,67447.0,2.0,558657.0,554759.0,3898.0,2.0,1.0,1711494.68,38000.0,55.0,4.0,fiduciaria,22.2
737302,optima,44.0,masculino,soltero,48163.0,7.0,418736.0,405003.0,13733.0,1.0,0.0,88424.0,204000.0,79.0,3.0,fiduciaria_prendas,7.8
687753,privada,29.0,femenino,soltero,175824.0,9.0,2083303.0,554706.0,1528597.0,24.0,4.0,96074.22,77000.0,7.0,3.0,autoliquidable,8.15
591221,optima,45.0,femenino,casado,60448.0,3.0,437961.0,382700.0,55261.0,3.0,1.0,513436.5,184000.0,62.0,4.0,fiduciaria,13.97
730887,optima,37.0,femenino,casado,29452.0,30.0,154818.0,119955.0,34863.0,4.0,0.0,320122.07,445000.0,52.0,3.0,fiduciaria,16.81
411846,optima,48.0,femenino,divorciado,172874.0,6.0,503585.0,453202.0,50383.0,2.0,2.0,441484.76,87000.0,66.0,4.0,fiduciaria,15.31
285204,optima,42.0,femenino,casado,,1.0,184045.0,163173.0,20872.0,3.0,1.0,64209.55,331000.0,64.0,5.0,fiduciaria,15.0
620432,optima,43.0,femenino,casado,154345.0,56.0,334072.0,296094.0,37978.0,3.0,2.0,,838000.0,334.0,4.0,hipotecaria,6.89
778329,premier,60.0,masculino,casado,,23.0,4584980.0,4517460.0,67520.0,5.0,2.0,419084.78,524000.0,41.0,5.0,fiduciaria,16.99
152272,optima,41.0,masculino,casado,56767.0,2.0,189595.0,139194.0,50401.0,3.0,1.0,519405.87,476000.0,49.0,3.0,fiduciaria,13.15
485401,premier,54.0,femenino,casado,,32.0,1399886.0,1381203.0,18683.0,3.0,1.0,476917.69,1096000.0,82.0,5.0,fiduciaria,11.15
429699,premier,42.0,femenino,casado,112711.0,2.0,1146931.0,1135797.0,11134.0,3.0,1.0,609457.41,342000.0,60.0,5.0,fiduciaria,9.23
351841,optima,33.0,femenino,casado,76104.0,6.0,2521541.0,2441706.0,79835.0,3.0,1.0,5192777.17,343000.0,220.0,3.0,hipotecaria,6.42
350932,optima,34.0,masculino,casado,90543.0,2.0,673708.0,624422.0,49286.0,2.0,1.0,52338.95,1456000.0,158.0,2.0,hipotecaria,7.59
690445,privada,37.0,femenino,soltero,67065.0,1.0,2726935.0,604006.0,2122929.0,12.0,4.0,148313.3,50000.0,10.0,2.0,autoliquidable,8.36
767436,optima,37.0,femenino,casado,,1.0,450746.0,440342.0,10404.0,2.0,0.0,20786.34,44000.0,59.0,5.0,fiduciaria,14.27
777026,premier,39.0,femenino,soltero,,6.0,544906.0,502015.0,42891.0,3.0,1.0,2664568.58,453000.0,59.0,3.0,fiduciaria,13.99
489961,optima,60.0,femenino,divorciado,,0.0,470692.0,323380.0,147312.0,1.0,5.0,9872.25,20000.0,39.0,3.0,autoliquidable,6.44
198757,premier,67.0,femenino,casado,107147.0,4.0,482762.0,420147.0,62615.0,2.0,1.0,1244004.3,423000.0,79.0,3.0,fiduciaria,10.63
327195,premier,68.0,femenino,soltero,81710.0,31.0,474128.0,296274.0,177854.0,3.0,7.0,456064.11,277000.0,39.0,2.0,autoliquidable,7.28
952185,optima,43.0,masculino,casado,,47.0,662390.0,647690.0,14700.0,2.0,1.0,257883.93,187000.0,54.0,5.0,fiduciaria,17.05
397126,optima,54.0,masculino,casado,,7.0,231781.0,221003.0,10778.0,1.0,0.0,395507.19,309000.0,70.0,2.0,fiduciaria_prendas,7.99
789679,optima,47.0,masculino,casado,226420.0,5.0,475750.0,472827.0,2923.0,2.0,3.0,474398.52,221000.0,53.0,5.0,fiduciaria,14.65
156766,optima,43.0,femenino,casado,,14.0,180211.0,109800.0,70411.0,2.0,2.0,529682.29,262000.0,53.0,3.0,fiduciaria,14.58
985153,premier,52.0,masculino,soltero,101896.0,261.0,1943733.0,1380439.0,563294.0,3.0,1.0,271419.5,656000.0,197.0,3.0,hipotecaria,7.51
743275,optima,29.0,masculino,divorciado,,18.0,71548.0,54197.0,17351.0,3.0,2.0,179498.22,341000.0,49.0,3.0,fiduciaria,17.09
901743,optima,52.0,masculino,casado,63069.0,0.0,865912.0,862400.0,3512.0,3.0,2.0,586763.21,23000.0,50.0,4.0,fiduciaria,15.57
201725,premier,41.0,femenino,casado,91024.0,1.0,420742.0,365514.0,55228.0,3.0,3.0,1793.79,271000.0,69.0,3.0,fiduciaria,10.02
371065,optima,46.0,masculino,soltero,118242.0,6.0,1005934.0,1004783.0,1151.0,2.0,0.0,1512730.97,94000.0,56.0,3.0,fiduciaria_prendas,7.86
335462,optima,33.0,masculino,soltero,251529.0,4.0,938790.0,903365.0,35425.0,2.0,2.0,844625.73,117000.0,47.0,6.0,fiduciaria,15.4
347272,optima,54.0,femenino,viudo,35779.0,42.0,489604.0,462617.0,26987.0,3.0,2.0,42435.99,896000.0,183.0,2.0,hipotecaria,7.63
930265,premier,82.0,femenino,casado,81215.0,252.0,1136610.0,487840.0,648770.0,6.0,9.0,76990.73,85000.0,9.0,8.0,autoliquidable,6.84
214561,optima,54.0,masculino,divorciado,48657.0,1.0,99048.0,88497.0,10551.0,2.0,2.0,1073431.1,75000.0,37.0,4.0,fiduciaria,15.9
842364,premier,86.0,femenino,casado,,11.0,791014.0,458709.0,332305.0,6.0,4.0,854905.28,51000.0,13.0,2.0,autoliquidable,7.2
230576,optima,45.0,masculino,divorciado,60006.0,3.0,643654.0,643605.0,49.0,1.0,1.0,697613.5,782000.0,258.0,3.0,fiduciaria_bienes_inmuebles,7.68
814122,optima,38.0,masculino,casado,225261.0,22.0,167054.0,158190.0,8864.0,3.0,1.0,286405.05,236000.0,57.0,4.0,fiduciaria,15.31
475726,optima,28.0,femenino,soltero,,4.0,121805.0,86144.0,35661.0,2.0,0.06196014792700266,808877.58,251000.0,58.0,3.0,fiduciaria,17.88
612321,optima,38.0,femenino,casado,86635.0,6.0,508668.0,496923.0,11745.0,1.0,1.0,639616.04,235000.0,32.0,4.0,fiduciaria,15.38
301007,optima,51.0,masculino,casado,49289.0,15.0,407666.0,380213.0,27453.0,2.0,0.0,1938272.92,335000.0,63.0,3.0,fiduciaria_prendas,8.15
736773,optima,43.0,masculino,casado,63933.0,6.0,209878.0,197712.0,12166.0,3.0,0.0,301085.43,322000.0,36.0,3.0,fiduciaria,15.29
433681,optima,52.0,femenino,divorciado,26350.0,30.0,158881.0,119188.0,39693.0,6.0,0.0,376276.3,327000.0,52.0,3.0,fiduciaria,14.53
116484,privada,61.0,masculino,casado,59954.0,0.0,2605937.0,174385.0,2431552.0,1.0,2.0,33354.06,131000.0,54.0,2.0,fiduciaria_prendas,8.13
481169,optima,48.0,femenino,casado,,4.0,204159.0,157478.0,46681.0,2.0,2.0,426977.52,448000.0,60.0,3.0,fiduciaria,13.22
702985,optima,28.0,masculino,casado,57729.0,36.0,417814.0,387649.0,30165.0,1.0,1.0,179074.96,44000.0,55.0,5.0,fiduciaria,16.11
418768,optima,49.0,masculino,casado,42853.0,155.0,510092.0,494707.0,15385.0,2.0,1.0,931282.82,1050000.0,238.0,3.0,hipotecaria,7.13
598042,optima,39.0,masculino,soltero,,32.0,620399.0,613752.0,6647.0,4.0,0.0,44087.43,134000.0,34.0,5.0,fiduciaria,15.83
571868,optima,25.0,masculino,casado,,17.0,315398.0,290320.0,25078.0,3.0,2.0,72810.93,77000.0,56.0,7.0,fiduciaria,15.9
427850,optima,54.0,masculino,casado,,2.0,331900.0,305215.0,26685.0,1169880.0,0.0,238494.8,187000.0,59.0,2.0,prendas,8.68
221594,privada,41.0,masculino,casado,114040.0,7.0,1961060.0,811937.0,1149123.0,2.0,2.0,3041.63,768000.0,179.0,1.0,hipotecaria,6.48
843047,privada,59.0,femenino,soltero,233140.0,99.0,793732.0,792153.0,1579.0,3.0,2.0,941811.72,520000.0,40.0,5.0,fiduciaria,10.73
985080,optima,52.0,masculino,casado,179730.0,9.0,978661.0,952147.0,26514.0,4.0,1.0,350622.7,49000.0,64.0,4.0,fiduciaria,15.78
610030,optima,50.0,masculino,viudo,101205.0,15.0,1537586.0,1470488.0,67098.0,2.0,1.0,402732.19,1314000.0,321.0,3.0,hipotecaria,7.16
635250,optima,33.0,femenino,casado,,11.0,115669.0,114518.0,1151.0,1.0,2.0,268336.16,203000.0,59.0,4.0,fiduciaria,17.43
848852,privada,40.0,masculino,soltero,64772.0,16.0,12312148.0,346611.0,11965537.0,2.0,4.0,303570.91,31000.0,63.0,3.0,autoliquidable,6.88
455416,premier,48.0,femenino,soltero,,2.0,1107070.0,1049164.0,57906.0,2.0,1.0,,163000.0,69.0,4.0,fiduciaria,11.78
949424,optima,65.0,masculino,divorciado,257579.0,12.0,644244.0,559336.0,84908.0,4.0,1.0,667909.43,144000.0,60.0,5.0,fiduciaria,14.82
664912,optima,36.0,masculino,soltero,26180.0,41.0,339958.0,328467.0,11491.0,1.0,1.0,27173.07,201000.0,68.0,4.0,fiduciaria_prendas,8.02
288475,optima,41.0,masculino,soltero,79230.0,13.0,140468.0,107710.0,32758.0,6.0,4.0,202626.7,306000.0,54.0,3.0,fiduciaria,16.33
770786,optima,39.0,femenino,casado,,6.0,764590.0,749774.0,14816.0,3.0,3.0,,58000.0,66.0,4.0,fiduciaria,23.63
549962,optima,42.0,femenino,casado,161280.0,5.0,313326.0,298064.0,15262.0,1.0,4.0,823928.2,134000.0,81.0,3.0,fiduciaria_prendas,8.31
188893,optima,34.0,femenino,divorciado,140257.0,13.0,482065.0,463390.0,18675.0,3.0,1.0,198207.75,140000.0,69.0,4.0,fiduciaria,9.41
912508,optima,58.0,masculino,casado,,1.0,625403.0,537056.0,88347.0,1.0,1.0,1181745.06,99000.0,39.0,4.0,fiduciaria,14.17
578408,premier,41.0,femenino,casado,,5.0,173544.0,172759.0,785.0,1.0,4.0,,218000.0,59.0,3.0,fiduciaria,14.08
528412,optima,32.0,masculino,casado,73792.0,47.0,475047.0,470287.0,4760.0,1.0,1.0,754701.47,502000.0,247.0,3.0,hipotecaria,6.96
768076,privada,52.0,femenino,casado,102289.0,7.0,3452719.0,1161400.0,2291319.0,11.0,7.0,355619.92,5000.0,36.0,3.0,autoliquidable,6.06
164604,optima,37.0,femenino,casado,129172.0,71.0,1187821.0,1112075.0,75746.0,2.0,1.0,407314.78,473000.0,286.0,4.0,hipotecaria,6.64
497094,optima,44.0,femenino,soltero,52096.0,21.0,1154504.0,1145947.0,8557.0,2.0,0.0,622859.14,409000.0,80.0,2.0,fiduciaria_prendas,7.89
965124,privada,75.0,masculino,casado,,3.0,8883019.0,173985.0,8709034.0,2.0,4.0,332226.54,59000.0,69.0,2.0,autoliquidable,8.29
432087,privada,42.0,masculino,viudo,,11.0,1228104.0,872986.0,355118.0,2.0,2.0,140388.14,497000.0,263.0,2.0,hipotecaria,7.19
534639,premier,44.0,masculino,casado,85772.0,2.0,76806.0,35973.0,40833.0,3.0,3.0,2174042.73,882000.0,46.0,2.0,fiduciaria,14.08
930094,premier,36.0,masculino,casado,104436.0,45.0,1405440.0,1399786.0,5654.0,5.0,2.0,987904.9,228000.0,37.0,5.0,fiduciaria,9.39
729983,premier,52.0,femenino,soltero,88037.0,13.0,614190.0,502686.0,111504.0,3.0,1.0,10544.77,353000.0,229.0,3.0,hipotecaria,6.92
700638,privada,48.0,femenino,soltero,109881.0,2.0,579987.0,535849.0,44138.0,2.0,3.0,288232.64,319000.0,110.0,1.0,hipotecaria,6.91
974076,privada,42.0,femenino,casado,99576.0,20.0,1300311.0,28450.0,1271861.0,1.0,4.0,24253.2,399000.0,185.0,1.0,hipotecaria,7.4
208606,premier,30.0,masculino,soltero,87533.0,7.0,528253.0,523738.0,4515.0,1.0,1.0,181576.57,567000.0,58.0,4.0,fiduciaria,12.85
114438,optima,26.0,masculino,casado,104994.0,4.0,604850.0,133878.0,470972.0,1.0,1.0,118642.79,68000.0,26.0,4.0,autoliquidable,8.16
117640,privada,42.0,masculino,soltero,114189.0,5.0,2587203.0,1215300.0,1371903.0,6.0,0.0,6447036.61,979000.0,245.0,2.0,hipotecaria,6.83
162849,optima,51.0,masculino,casado,103388.0,13.0,266179.0,171175.0,95004.0,2.0,1.0,1530050.98,397000.0,73.0,3.0,fiduciaria,11.66
239095,premier,38.0,masculino,casado,97784.0,16.0,1184085.0,1172063.0,12022.0,3.0,5.0,139525.19,127000.0,46.0,3.0,fiduciaria,16.46
905074,optima,53.0,masculino,casado,54703.0,1.0,718081.0,695026.0,23055.0,4.0,2.0,195037.17,118000.0,65.0,4.0,fiduciaria,15.9
516155,privada,29.0,femenino,casado,124654.0,12.0,2984230.0,400984.0,2583246.0,1.0,6.0,724459.11,55000.0,43.0,3.0,autoliquidable,8.13
263997,optima,39.0,femenino,casado,,9.0,40127.0,16748.0,23379.0,2.0,1.0,,80000.0,48.0,3.0,fiduciaria,19.85
428427,premier,58.0,femenino,divorciado,100072.0,1.0,204202.0,130316.0,73886.0,3.0,2.0,696447.02,244000.0,71.0,3.0,fiduciaria,9.43
115482,premier,30.0,masculino,casado,100310.0,3.0,352884.0,235434.0,117450.0,26.0,6.0,4412291.25,157000.0,72.0,3.0,prendas,8.96
530976,optima,55.0,femenino,soltero,31298.0,35.0,155005.0,147477.0,7528.0,1.0,2.0,460780.58,319000.0,82.0,5.0,fiduciaria,15.87
386011,optima,68.0,femenino,soltero,49664.0,3.0,107288.0,73226.0,34062.0,2.0,1.0,653979.29,76000.0,65.0,2.0,fiduciaria,21.39
363796,premier,52.0,masculino,casado,96426.0,25.0,724651.0,661769.0,62882.0,4.0,1.0,305272.04,497000.0,77.0,4.0,fiduciaria,12.66
224540,optima,34.0,femenino,casado,,3.0,222050.0,207065.0,14985.0,2.0,2.0,375088.16,184000.0,56.0,6.0,fiduciaria,15.41
218459,optima,56.0,femenino,casado,28269.0,11.0,503661.0,49212.0,454449.0,1.0,0.0,,138000.0,59.0,3.0,prendas,8.08
205433,optima,42.0,masculino,casado,45710.0,1.0,408657.0,373561.0,35096.0,1.0,1.0,418178.15,142000.0,75.0,2.0,fiduciaria_prendas,8.71
216478,premier,46.0,femenino,casado,81410.0,68.0,530972.0,455072.0,75900.0,3.0,2.0,197952.19,131000.0,53.0,3.0,fiduciaria_prendas,7.87
438279,optima,36.0,femenino,soltero,53580.0,8.0,343182.0,336633.0,6549.0,3.0,2.0,31990.78,100000.0,31.0,4.0,fiduciaria,17.55
789093,optima,37.0,femenino,soltero,,2.0,14893.0,14724.0,169.0,3.0,1.0,121434.54,137000.0,54.0,3.0,fiduciaria,14.98
483371,optima,31.0,masculino,casado,28171.0,18.0,495748.0,362555.0,133193.0,4.0,1.0,176138.27,324000.0,67.0,4.0,fiduciaria,17.03
341901,optima,45.0,femenino,casado,40845.0,25.0,487015.0,474617.0,12398.0,1.0,1.0,1065642.26,156000.0,59.0,2.0,fiduciaria_prendas,8.31
418215,optima,26.0,masculino,casado,140341.0,2.0,494962.0,411965.0,82997.0,2.0,1.0,740039.43,197000.0,67.0,5.0,fiduciaria,13.19
430645,optima,42.0,femenino,casado,28154.0,19.0,353921.0,353670.0,251.0,1.0,0.0,342097.27,119000.0,51.0,4.0,fiduciaria,15.66
910288,premier,50.0,femenino,casado,,28.0,1198460.0,1197913.0,547.0,4.0,4.0,290961.63,622000.0,51.0,5.0,fiduciaria,9.47
462238,optima,57.0,femenino,casado,138197.0,83.0,654842.0,625415.0,29427.0,3.0,2.0,359826.63,639000.0,248.0,4.0,hipotecaria,7.03
208750,optima,40.0,femenino,casado,61053.0,39.0,514298.0,500577.0,13721.0,2.0,0.0,122978.53,164000.0,83.0,6.0,fiduciaria,11.33
151076,optima,36.0,femenino,divorciado,26586.0,6.0,326750.0,325238.0,1512.0,2.0,1.0,,135000.0,56.0,4.0,fiduciaria,16.05
997463,premier,39.0,masculino,casado,,1.0,744547.0,371204.0,373343.0,3.0,4.0,99816.71,380000.0,43.0,3.0,fiduciaria,13.89
866724,privada,55.0,masculino,casado,91771.0,3.0,3267035.0,2627766.0,639269.0,1.0,5.0,285912.87,6432000.0,316.0,1.0,fiduciaria_bienes_inmuebles,4.7
396862,optima,38.0,masculino,casado,99979.0,15.0,317650.0,300061.0,17589.0,2.0,1.0,196602.48,283000.0,75.0,5.0,fiduciaria,11.41
758678,premier,38.0,femenino,casado,,165.0,1773491.0,1728597.0,44894.0,2.0,2.0,480765.68,1288000.0,280.0,4.0,hipotecaria,6.79
635033,privada,42.0,femenino,casado,117167.0,3.0,793940.0,584494.0,209446.0,1.0,3.0,13607590.48,1015000.0,245.0,1.0,fiduciaria_bienes_inmuebles,5.11
391643,optima,53.0,femenino,casado,,41.0,60779.0,54055.0,6724.0,5.0,1.0,,230000.0,54.0,5.0,fiduciaria,19.32
726786,optima,37.0,masculino,casado,72251.0,12.0,605979.0,596771.0,9208.0,2.0,1.0,232887.46,197000.0,60.0,2.0,fiduciaria_prendas,7.83
829138,optima,34.0,masculino,casado,,48.0,770971.0,765270.0,5701.0,2.0,1.0,26721.89,555000.0,45.0,4.0,fiduciaria,14.71
304987,optima,60.0,femenino,casado,222593.0,2.0,296818.0,281342.0,15476.0,2.0,0.0,216919.45,144000.0,44.0,3.0,fiduciaria,13.78
122960,premier,50.0,masculino,soltero,119066.0,5.0,1751686.0,1550853.0,200833.0,2.0,2.0,,291000.0,164.0,2.0,hipotecaria,7.03
853734,optima,37.0,masculino,soltero,35763.0,6.0,26470.0,24385.0,2085.0,4.0,1.0,675323.19,249000.0,57.0,3.0,fiduciaria,16.07
533391,premier,47.0,masculino,casado,106586.0,1.0,1017671.0,887568.0,130103.0,2.0,2.0,758143.53,122000.0,28.0,5.0,fiduciaria,12.3
144135,privada,60.0,masculino,casado,,5.0,1663766.0,303071.0,1360695.0,4.0,4.0,490677.84,379000.0,71.0,3.0,fiduciaria,10.85
360883,optima,48.0,femenino,soltero,43498.0,17.0,276636.0,275152.0,1484.0,3.0,1.0,262269.59,414000.0,64.0,4.0,fiduciaria,16.2
725698,optima,41.0,masculino,casado,13861.0,7.0,526978.0,331857.0,195121.0,1.0,2.0,98377.74,41000.0,50.0,3.0,autoliquidable,8.27
328728,optima,62.0,femenino,soltero,161623.0,16.0,300550.0,289125.0,11425.0,2.0,2.0,77310.38,288000.0,45.0,4.0,fiduciaria,12.48
781948,premier,47.0,masculino,soltero,105419.0,7.0,385819.0,353020.0,32799.0,2.0,6.0,2969448.03,240000.0,26.0,4.0,fiduciaria,12.74
994891,optima,32.0,femenino,viudo,40996.0,7.0,683661.0,650493.0,33168.0,4.0,1.0,738830.17,55000.0,40.0,4.0,fiduciaria,17.0
708925,optima,41.0,femenino,soltero,205072.0,7.0,433667.0,381184.0,52483.0,3.0,2.0,61317.34,181000.0,65.0,3.0,fiduciaria,13.73
120137,optima,32.0,masculino,casado,34144.0,17.0,25311.0,15275.0,10036.0,3.0,1.0,,133000.0,59.0,3.0,fiduciaria,18.27
361378,optima,43.0,femenino,casado,35556.0,31.0,89950.0,88319.0,1631.0,2.0,1.0,709597.91,176000.0,38.0,4.0,fiduciaria,18.8
153349,optima,57.0,masculino,casado,,29.0,283452.0,252851.0,30601.0,4.0,3.0,739820.87,428000.0,56.0,4.0,fiduciaria,13.41
111098,optima,48.0,masculino,viudo,77511.0,90.0,2640439.0,2627794.0,12645.0,4.0,2.0,327850.55,208000.0,131.0,3.0,hipotecaria,7.21
363980,optima,26.0,femenino,casado,,2.0,59386.0,56845.0,2541.0,4.0,1.0,,393000.0,56.0,4.0,fiduciaria,12.79
220283,optima,43.0,masculino,casado,125191.0,25.0,264546.0,247330.0,17216.0,3.0,1.0,198020.41,1536000.0,180.0,4.0,hipotecaria,8.53
660454,optima,58.0,femenino,casado,34251.0,74.0,132329.0,25726.0,106603.0,3.0,2.0,586010.17,43000.0,46.0,4.0,fiduciaria,24.58
425941,optima,50.0,femenino,divorciado,125044.0,1.0,883498.0,867661.0,15837.0,4.0,1.0,1969920.23,78000.0,29.0,4.0,fiduciaria,15.96
409352,optima,63.0,masculino,casado,40256.0,29.0,181923.0,134089.0,47834.0,2.0,1.0,250513.74,60000.0,56.0,4.0,fiduciaria,16.7
453967,optima,40.0,masculino,viudo,26914.0,14.0,113087.0,53824.0,59263.0,2.0,3.0,46706.14,156000.0,65.0,4.0,fiduciaria,15.93
642243,premier,47.0,femenino,soltero,115887.0,47.0,694062.0,604269.0,89793.0,3.0,1.0,936805.82,82000.0,35.0,5.0,fiduciaria,14.34
691807,optima,31.0,femenino,soltero,,2.0,422459.0,377887.0,44572.0,2.0,2.0,617044.57,2000.0,54.0,5.0,fiduciaria,18.36
313735,optima,64.0,femenino,soltero,,10.0,299891.0,272322.0,27569.0,3.0,2.0,608515.66,282000.0,70.0,5.0,fiduciaria,13.25
358262,premier,35.0,femenino,soltero,78707.0,6.0,213549.0,196220.0,17329.0,3.0,1.0,1690744.05,374000.0,41.0,4.0,fiduciaria,16.02
799351,privada,43.0,femenino,soltero,55818.0,0.0,4632877.0,153416.0,4479461.0,9.0,1.0,8085.76,223000.0,51.0,2.0,fiduciaria_prendas,7.55
339200,privada,46.0,femenino,casado,65999.0,0.0,602392.0,570743.0,31649.0,1.0,5.0,115811.28,299000.0,75.0,3.0,fiduciaria_prendas,7.12
257067,optima,48.0,femenino,casado,47214.0,15.0,330118.0,320635.0,9483.0,3.0,3.0,38255.32,216000.0,61.0,4.0,fiduciaria,14.33
476021,optima,38.0,masculino,soltero,51928.0,18.0,509867.0,456732.0,53135.0,1.0,1.0,337424.74,289000.0,59.0,2.0,fiduciaria_prendas,7.85
359078,optima,29.0,masculino,casado,49978.0,37.0,148888.0,145445.0,3443.0,5.0,1.0,158800.73,481000.0,48.0,5.0,fiduciaria,16.18
438164,optima,35.0,femenino,viudo,,8.0,62428.0,37518.0,24910.0,3.0,1.0,280892.99,124000.0,45.0,3.0,fiduciaria,20.49
488272,premier,36.0,masculino,divorciado,88672.0,36.0,957674.0,923666.0,34008.0,1.0,6.0,17910.43,167000.0,65.0,3.0,fiduciaria_prendas,7.69
634460,optima,40.0,masculino,viudo,91327.0,7.0,487367.0,426281.0,61086.0,3.0,1.0,1295355.3,52000.0,44.0,4.0,fiduciaria,16.55
347268,premier,54.0,femenino,casado,102424.0,305.0,1360456.0,1350775.0,9681.0,3.0,4.0,124253.1,103000.0,286.0,4.0,hipotecaria,6.93
744354,optima,48.0,femenino,soltero,41216.0,10.0,10175.0,8552.0,1623.0,3.0,2.0,357792.31,177000.0,25.0,2.0,fiduciaria,20.22
232193,optima,56.0,masculino,casado,73732.0,7.0,315226.0,167197.0,148029.0,2.0,2.0,218096.33,71000.0,43.0,3.0,fiduciaria,14.45
125482,premier,37.0,femenino,viudo,,119.0,1089049.0,1077564.0,11485.0,2.0,3.0,22893.8,1103000.0,180.0,4.0,hipotecaria,6.49
891438,premier,53.0,femenino,divorciado,95728.0,4.0,739675.0,587205.0,152470.0,3.0,2.0,767598.75,383000.0,80.0,4.0,fiduciaria,10.7
460843,optima,48.0,masculino,soltero,32340.0,7.0,889513.0,877124.0,12389.0,2.0,0.19054196993499384,,1045000.0,246.0,3.0,hipotecaria,7.79
651907,optima,47.0,femenino,casado,,3.0,387770.0,341172.0,46598.0,3.0,1.0,289181.17,695000.0,62.0,3.0,fiduciaria,12.07
526934,optima,51.0,femenino,casado,92351.0,1.0,72345.0,48402.0,23943.0,2.0,0.0,110859.43,216000.0,61.0,3.0,fiduciaria,17.69
983893,optima,44.0,femenino,viudo,32832.0,46.0,273616.0,245687.0,27929.0,1.0,1.0,418874.27,132000.0,69.0,5.0,fiduciaria,15.14
109123,optima,39.0,masculino,casado,97457.0,6.0,242819.0,240951.0,1868.0,2.0,2.0,239563.41,595000.0,33.0,4.0,fiduciaria,13.36
930123,premier,44.0,masculino,casado,74045.0,65.0,1171589.0,1074881.0,96708.0,3.0,4.0,8601.69,225000.0,287.0,4.0,hipotecaria,6.09
363206,premier,40.0,femenino,casado,93904.0,76.0,231334.0,198389.0,32945.0,3.0,3.0,83529.47,974000.0,236.0,4.0,hipotecaria,7.51
519524,optima,93.0,femenino,soltero,84297.0,10.0,77909.0,27862.0,50047.0,1.0,2.0,97270.38,27000.0,17.0,3.0,autoliquidable,6.16
696043,privada,60.0,masculino,soltero,94658.0,22.0,6137408.0,3393174.0,2744234.0,2.0,6.0,,30000.0,74.0,2.0,autoliquidable,6.54
561205,optima,36.0,masculino,casado,83344.0,17.0,486017.0,478871.0,7146.0,2.0,2.0,487585.26,411000.0,196.0,3.0,hipotecaria,7.45
232427,premier,34.0,femenino,viudo,91391.0,4.0,389212.0,352811.0,36401.0,1.0,0.0,,228000.0,246.0,2.0,fiduciaria_bienes_inmuebles,7.74
203262,optima,34.0,femenino,casado,26043.0,75.0,844024.0,780205.0,63819.0,2.0,1.0,197238.92,278000.0,246.0,3.0,hipotecaria,6.99
894782,premier,34.0,femenino,soltero,93973.0,34.0,893356.0,837860.0,55496.0,3.0,3.0,944667.66,130000.0,67.0,4.0,fiduciaria,12.79
668430,optima,54.0,masculino,casado,324041.0,67.0,295634.0,262604.0,33030.0,2.0,1.0,,249000.0,54.0,6.0,fiduciaria,17.69
888939,optima,44.0,femenino,casado,61259.0,21.0,979790.0,955844.0,23946.0,6.0,0.0,72342.09,82000.0,24.0,4.0,fiduciaria,14.53
555416,optima,50.0,femenino,casado,,7.0,407748.0,374297.0,33451.0,1.0,3.0,67268.48,776000.0,240.0,3.0,hipotecaria,6.88
212003,optima,36.0,masculino,casado,40262.0,9.0,347642.0,303487.0,44155.0,3.0,0.0,775562.82,928000.0,299.0,3.0,hipotecaria,7.93
